item_id,item_name,category,subcategory,price,avg_rating,review_count,brand,is_available
item_001315,3M Tools Model-1315,automotive,Car Care,131.68,2.7,0,Bosch,True
item_001316,HarperCollins Non-Fiction Model-1316,books,Fiction,5.64,3.2,856,Penguin,True
item_001317,Pandora Earrings Model-1317,jewelry,Necklaces,3357.82,3.9,4113,Pandora,True
item_001318,3M Accessories Model-1318,automotive,Tools,111.97,3.3,2,Castrol,True
item_001319,Zales Earrings Model-1319,jewelry,Rings,3776.59,4.7,1817,Pandora,True
item_001320,IKEA Kitchen Model-1320,home_garden,Furniture,375.57,3.8,239,IKEA,True
item_001321,HarperCollins History Model-1321,books,History,38.63,3.3,1696,HarperCollins,True
item_001322,Penguin Non-Fiction Model-1322,books,Non-Fiction,55.6,4.3,222,Random House,False
item_001323,Under Armour Swimming Model-1323,sports,Cycling,43.52,3.3,2224,Puma,True
item_001324,Maybelline Haircare Model-1324,beauty,Fragrance,164.24,3.9,3823,Estee Lauder,False
item_001325,H&M T-Shirts Model-1325,clothing,Dresses,188.68,2.1,170,Zara,True
item_001326,Nike Swimming Model-1326,sports,Gym,199.22,3.3,54,Nike,True
item_001327,Levis Jeans Model-1327,clothing,T-Shirts,275.19,4.6,295,Adidas,True
item_001328,Bosch Electronics Model-1328,automotive,Electronics,325.11,4.1,243,Michelin,True
item_001329,Zara Shoes Model-1329,clothing,T-Shirts,13.24,4.0,1294,Nike,False
item_001330,HarperCollins Fiction Model-1330,books,History,56.7,4.2,408,Random House,True
item_001331,LOreal Fragrance Model-1331,beauty,Haircare,199.19,4.7,0,LOreal,True
item_001332,Mattel Action Figures Model-1332,toys,Action Figures,55.79,3.8,2,Mattel,False
item_001333,LOreal Makeup Model-1333,beauty,Makeup,198.61,3.4,2642,LOreal,True
item_001334,Random House Tech Model-1334,books,Tech,9.15,4.3,104,HarperCollins,False
item_001335,Mattel Dolls Model-1335,toys,Board Games,103.24,3.6,2761,Hasbro,True
item_001336,Estee Lauder Haircare Model-1336,beauty,Fragrance,63.51,3.4,1283,Estee Lauder,True
item_001337,Adidas Jeans Model-1337,clothing,Shoes,111.99,3.6,0,Levis,True
item_001338,Philips Garden Model-1338,home_garden,Lighting,161.82,4.1,2,Dyson,True
item_001339,Levis Shoes Model-1339,clothing,T-Shirts,125.22,2.5,0,Zara,True
item_001340,Kelloggs Supplements Model-1340,food,Beverages,60.53,4.1,6,Organic Valley,True
item_001341,Puma Cycling Model-1341,sports,Yoga,25.7,3.0,993,Adidas,True
item_001342,Zales Earrings Model-1342,jewelry,Rings,964.97,3.3,684,Tiffany,True
item_001343,Hasbro Dolls Model-1343,toys,Dolls,101.06,2.9,2,Hasbro,True
item_001344,LEGO Dolls Model-1344,toys,Board Games,95.48,4.3,35,Mattel,False
item_001345,Organic Valley Beverages Model-1345,food,Supplements,12.54,4.0,1145,Kelloggs,True
item_001346,Kelloggs Supplements Model-1346,food,Organic,7.25,3.0,0,Organic Valley,True
item_001347,Swarovski Necklaces Model-1347,jewelry,Necklaces,1999.46,4.4,220,Swarovski,True
item_001348,LEGO Action Figures Model-1348,toys,Puzzles,141.73,2.7,1164,Fisher-Price,True
item_001349,Zales Bracelets Model-1349,jewelry,Rings,2885.41,3.5,129,Tiffany,True
item_001350,Estee Lauder Fragrance Model-1350,beauty,Skincare,56.37,2.8,139,Estee Lauder,True
item_001351,Kelloggs Organic Model-1351,food,Snacks,73.62,3.7,2487,Kelloggs,True
item_001352,HarperCollins Science Model-1352,books,Fiction,22.91,3.4,10,Penguin,False
item_001353,Random House Non-Fiction Model-1353,books,Non-Fiction,12.42,2.9,3269,HarperCollins,True
item_001354,Nestle Snacks Model-1354,food,Organic,63.27,3.8,5,Nestle,True
item_001355,Mattel Puzzles Model-1355,toys,Board Games,26.38,3.1,68,Fisher-Price,True
item_001356,LEGO Dolls Model-1356,toys,Puzzles,89.33,2.3,762,Hasbro,True
item_001357,Tiffany Earrings Model-1357,jewelry,Necklaces,847.21,2.7,3,Pandora,True
item_001358,Apple TVs Model-1358,electronics,TVs,1723.61,3.5,7,Sony,True
item_001359,Fisher-Price Board Games Model-1359,toys,Action Figures,96.78,3.6,0,Fisher-Price,True
item_001360,Apple Cameras Model-1360,electronics,Laptops,503.49,3.2,953,LG,True
item_001361,Bosch Cameras Model-1361,electronics,Cameras,335.92,4.8,1380,Bosch,True
item_001362,Nestle Beverages Model-1362,food,Beverages,74.2,4.0,1618,Kelloggs,True
item_001363,Bosch Cameras Model-1363,electronics,Headphones,938.68,4.1,788,Samsung,True
item_001364,Nike Cycling Model-1364,sports,Cycling,387.25,3.1,1,Under Armour,True
item_001365,Bosch Electronics Model-1365,automotive,Tools,373.3,3.1,726,Michelin,True
item_001366,Bosch Tools Model-1366,automotive,Electronics,199.28,3.9,54,Bosch,True
item_001367,Kelloggs Beverages Model-1367,food,Supplements,43.81,3.6,89,Organic Valley,True
item_001368,Cuisinart Lighting Model-1368,home_garden,Lighting,384.28,4.0,355,Philips,True
item_001369,Estee Lauder Skincare Model-1369,beauty,Haircare,9.88,3.6,747,Maybelline,True
item_001370,Apple Headphones Model-1370,electronics,Smartphones,1664.39,4.3,3539,Bosch,True
item_001371,IKEA Bedding Model-1371,home_garden,Garden,361.34,3.8,3414,Philips,True
item_001372,Puma Swimming Model-1372,sports,Gym,353.86,3.7,797,Nike,True
item_001373,Dyson Lighting Model-1373,home_garden,Garden,285.74,4.1,174,Dyson,True
item_001374,Bosch Electronics Model-1374,automotive,Car Care,336.47,4.9,0,Bosch,True
item_001375,Random House Fiction Model-1375,books,Tech,19.74,4.2,2124,Penguin,True
item_001376,Zales Bracelets Model-1376,jewelry,Earrings,4932.97,2.9,8,Swarovski,True
item_001377,Organic Valley Beverages Model-1377,food,Organic,42.1,3.6,1265,Kelloggs,True
item_001378,Pandora Bracelets Model-1378,jewelry,Bracelets,3175.14,3.7,10,Pandora,True
item_001379,Penguin Fiction Model-1379,books,Fiction,38.67,4.0,82,Random House,True
item_001380,Mattel Dolls Model-1380,toys,Puzzles,102.63,3.5,2919,Hasbro,True
item_001381,Maybelline Fragrance Model-1381,beauty,Makeup,106.1,3.8,478,Estee Lauder,True
item_001382,Random House Non-Fiction Model-1382,books,Non-Fiction,29.56,3.8,1,HarperCollins,False
item_001383,Zales Bracelets Model-1383,jewelry,Bracelets,2438.9,4.0,53,Pandora,True
item_001384,Adidas Yoga Model-1384,sports,Yoga,163.46,2.9,739,Nike,True
item_001385,Nestle Beverages Model-1385,food,Beverages,35.73,3.0,0,Nestle,True
item_001386,Puma Gym Model-1386,sports,Cycling,337.09,2.2,1198,Adidas,True
item_001387,Zara Dresses Model-1387,clothing,Shoes,30.67,5.0,3619,Nike,True
item_001388,Pandora Necklaces Model-1388,jewelry,Necklaces,2692.07,2.4,13,Zales,True
item_001389,IKEA Lighting Model-1389,home_garden,Garden,587.84,3.8,16,Philips,True
item_001390,Random House History Model-1390,books,Science,42.36,4.2,1917,Penguin,True
item_001391,Bosch Tools Model-1391,automotive,Car Care,80.64,3.1,150,3M,True
item_001392,Penguin Tech Model-1392,books,Fiction,36.32,4.6,536,HarperCollins,True
item_001393,Adidas Running Model-1393,sports,Running,279.19,3.8,851,Under Armour,True
item_001394,Estee Lauder Fragrance Model-1394,beauty,Makeup,7.34,4.9,69,Estee Lauder,True
item_001395,Mattel Dolls Model-1395,toys,Board Games,76.54,3.2,3400,Hasbro,True
item_001396,H&M Dresses Model-1396,clothing,Jackets,98.93,3.7,0,Zara,True
item_001397,Random House Science Model-1397,books,Science,20.85,3.4,38,Penguin,True
item_001398,Cuisinart Furniture Model-1398,home_garden,Bedding,271.85,3.3,59,IKEA,True
item_001399,Nike Yoga Model-1399,sports,Yoga,485.61,3.4,5,Under Armour,True
item_001400,H&M Shoes Model-1400,clothing,Jeans,193.52,3.6,3981,Levis,True
item_001401,Random House Non-Fiction Model-1401,books,Non-Fiction,44.74,3.5,46,HarperCollins,True
item_001402,Fisher-Price Action Figures Model-1402,toys,Puzzles,46.65,4.3,3968,LEGO,True
item_001403,Dyson Bedding Model-1403,home_garden,Garden,205.91,4.3,2,Cuisinart,True
item_001404,Fisher-Price Puzzles Model-1404,toys,Action Figures,141.53,2.7,2755,LEGO,True
item_001405,Puma Cycling Model-1405,sports,Cycling,297.06,3.4,793,Under Armour,True
item_001406,Zales Rings Model-1406,jewelry,Bracelets,4804.57,4.0,2603,Swarovski,True
item_001407,Bosch TVs Model-1407,electronics,Cameras,796.1,4.0,3899,Samsung,True
item_001408,Maybelline Makeup Model-1408,beauty,Makeup,138.82,3.6,41,Maybelline,True
item_001409,Samsung Headphones Model-1409,electronics,Headphones,1657.27,3.8,3256,Apple,True
item_001410,Cuisinart Furniture Model-1410,home_garden,Furniture,723.38,3.5,9,Philips,True
item_001411,HarperCollins Fiction Model-1411,books,Tech,27.12,4.4,178,Penguin,True
item_001412,LG TVs Model-1412,electronics,Smartphones,946.37,4.3,0,Bosch,True
item_001413,Penguin Fiction Model-1413,books,History,32.85,3.6,0,HarperCollins,True
item_001414,Kelloggs Snacks Model-1414,food,Beverages,2.88,3.7,248,Organic Valley,True
item_001415,Cuisinart Lighting Model-1415,home_garden,Garden,113.44,3.6,14,Cuisinart,True
item_001416,Dyson Bedding Model-1416,home_garden,Furniture,444.49,3.7,50,IKEA,False
item_001417,Maybelline Fragrance Model-1417,beauty,Haircare,94.17,4.5,66,Maybelline,True
item_001418,Organic Valley Snacks Model-1418,food,Organic,54.58,3.5,858,Organic Valley,True
item_001419,Kelloggs Beverages Model-1419,food,Beverages,41.73,3.4,666,Nestle,True
item_001420,Nestle Organic Model-1420,food,Supplements,7.44,3.7,41,Kelloggs,True
item_001421,Nestle Supplements Model-1421,food,Organic,7.67,5.0,2110,Nestle,True
item_001422,LEGO Puzzles Model-1422,toys,Action Figures,29.49,3.6,4188,Hasbro,True
item_001423,Dyson Kitchen Model-1423,home_garden,Lighting,38.17,3.3,111,Dyson,True
item_001424,Pandora Rings Model-1424,jewelry,Necklaces,3816.77,4.2,9,Zales,True
item_001425,Bosch Cameras Model-1425,electronics,Cameras,1821.13,4.3,446,Bosch,True
item_001426,Fisher-Price Dolls Model-1426,toys,Puzzles,17.59,3.9,632,Fisher-Price,True
item_001427,Kelloggs Supplements Model-1427,food,Snacks,20.9,3.3,2291,Organic Valley,True
item_001428,HarperCollins Science Model-1428,books,Tech,57.54,4.4,785,Penguin,True
item_001429,3M Electronics Model-1429,automotive,Accessories,329.31,3.0,168,Michelin,True
item_001430,Bosch Laptops Model-1430,electronics,Laptops,1660.61,2.1,660,Sony,True
item_001431,Puma Cycling Model-1431,sports,Running,181.72,3.6,1664,Nike,False
item_001432,3M Electronics Model-1432,automotive,Car Care,103.93,5.0,3313,3M,True
item_001433,Bosch Tools Model-1433,automotive,Electronics,25.21,3.9,2973,3M,True
item_001434,Maybelline Fragrance Model-1434,beauty,Fragrance,90.08,3.5,395,Estee Lauder,True
item_001435,Nike Yoga Model-1435,sports,Running,289.81,4.1,10,Adidas,True
item_001436,Michelin Tools Model-1436,automotive,Electronics,181.88,4.1,1235,Michelin,True
item_001437,Organic Valley Beverages Model-1437,food,Beverages,38.21,5.0,125,Nestle,True
item_001438,Swarovski Earrings Model-1438,jewelry,Bracelets,2327.29,4.6,4674,Tiffany,True
item_001439,Zales Necklaces Model-1439,jewelry,Necklaces,2383.15,3.2,609,Pandora,True
item_001440,LOreal Fragrance Model-1440,beauty,Skincare,198.38,4.1,954,Maybelline,True
item_001441,Mattel Action Figures Model-1441,toys,Action Figures,74.42,3.7,775,Hasbro,True
item_001442,Kelloggs Snacks Model-1442,food,Beverages,27.52,3.8,4036,Kelloggs,True
item_001443,H&M Jackets Model-1443,clothing,Dresses,105.56,3.7,1650,Levis,True
item_001444,Maybelline Makeup Model-1444,beauty,Fragrance,31.04,3.7,1874,Maybelline,True
item_001445,Kelloggs Beverages Model-1445,food,Supplements,51.14,2.7,0,Organic Valley,True
item_001446,Random House Fiction Model-1446,books,Fiction,20.53,3.5,572,Random House,True
item_001447,Swarovski Necklaces Model-1447,jewelry,Bracelets,3059.61,3.7,130,Swarovski,True
item_001448,Zales Bracelets Model-1448,jewelry,Earrings,61.45,4.0,219,Zales,True
item_001449,H&M Dresses Model-1449,clothing,Dresses,162.57,3.8,2298,H&M,True
item_001450,Zara T-Shirts Model-1450,clothing,Jeans,103.95,3.8,4890,Zara,True
item_001451,Bosch Car Care Model-1451,automotive,Electronics,165.96,4.2,1496,Bosch,True
item_001452,Kelloggs Beverages Model-1452,food,Snacks,16.65,4.7,3,Kelloggs,True
item_001453,Michelin Tools Model-1453,automotive,Car Care,367.66,3.6,513,Castrol,False
item_001454,Swarovski Bracelets Model-1454,jewelry,Necklaces,3897.1,3.2,1542,Swarovski,True
item_001455,Nike Jackets Model-1455,clothing,Jackets,220.35,4.4,3212,H&M,True
item_001456,Nestle Snacks Model-1456,food,Snacks,65.25,4.1,375,Nestle,True
item_001457,Pandora Bracelets Model-1457,jewelry,Earrings,474.84,3.6,272,Pandora,True
item_001458,Nestle Snacks Model-1458,food,Organic,17.53,2.3,1919,Kelloggs,True
item_001459,Sony Headphones Model-1459,electronics,Laptops,694.15,4.4,2475,LG,True
item_001460,Nestle Beverages Model-1460,food,Snacks,6.1,3.2,834,Organic Valley,True
item_001461,Estee Lauder Haircare Model-1461,beauty,Skincare,132.27,3.6,3460,LOreal,True
item_001462,Organic Valley Snacks Model-1462,food,Snacks,52.89,3.5,0,Nestle,True
item_001463,Adidas Gym Model-1463,sports,Gym,184.09,4.5,1125,Under Armour,True
item_001464,Dyson Garden Model-1464,home_garden,Lighting,149.33,4.0,3816,Dyson,True
item_001465,Adidas Dresses Model-1465,clothing,Jeans,240.65,3.0,2042,Adidas,True
item_001466,Dyson Furniture Model-1466,home_garden,Kitchen,328.92,5.0,1981,IKEA,True
item_001467,HarperCollins History Model-1467,books,Tech,5.81,4.1,1981,HarperCollins,True
item_001468,Organic Valley Organic Model-1468,food,Organic,40.73,3.3,2807,Organic Valley,True
item_001469,Bosch Headphones Model-1469,electronics,Smartphones,285.98,4.7,4945,Sony,True
item_001470,Organic Valley Snacks Model-1470,food,Supplements,34.7,3.8,310,Kelloggs,True
item_001471,Under Armour Gym Model-1471,sports,Gym,152.22,3.7,5,Adidas,True
item_001472,Estee Lauder Fragrance Model-1472,beauty,Haircare,47.73,3.7,4,LOreal,True
item_001473,Levis T-Shirts Model-1473,clothing,Jeans,67.36,3.8,1441,H&M,True
item_001474,Cuisinart Kitchen Model-1474,home_garden,Bedding,568.83,3.7,0,Philips,True
item_001475,Apple Smartphones Model-1475,electronics,Laptops,524.49,3.7,776,Apple,True
item_001476,H&M Jeans Model-1476,clothing,Shoes,171.35,3.4,4435,Zara,False
item_001477,Estee Lauder Fragrance Model-1477,beauty,Makeup,85.44,3.3,0,LOreal,True
item_001478,IKEA Kitchen Model-1478,home_garden,Garden,534.76,3.9,2169,Dyson,True
item_001479,Samsung Cameras Model-1479,electronics,Laptops,413.77,3.3,47,Samsung,True
item_001480,Swarovski Bracelets Model-1480,jewelry,Necklaces,3190.39,4.0,45,Zales,True
item_001481,Random House Science Model-1481,books,Fiction,5.89,4.6,3155,Random House,True
item_001482,Nike T-Shirts Model-1482,clothing,Jeans,174.88,3.8,1162,Levis,True
item_001483,Nike Yoga Model-1483,sports,Yoga,212.3,3.9,887,Puma,True
item_001484,Michelin Electronics Model-1484,automotive,Accessories,360.04,4.5,1452,Michelin,True
item_001485,Bosch Electronics Model-1485,automotive,Car Care,92.25,3.6,4671,Bosch,True
item_001486,Swarovski Earrings Model-1486,jewelry,Earrings,885.06,3.4,475,Swarovski,True
item_001487,Michelin Tools Model-1487,automotive,Tools,59.84,2.1,2940,3M,True
item_001488,IKEA Furniture Model-1488,home_garden,Furniture,242.12,3.8,1162,Dyson,True
item_001489,LEGO Board Games Model-1489,toys,Action Figures,114.79,3.4,0,Hasbro,True
item_001490,Tiffany Bracelets Model-1490,jewelry,Necklaces,151.42,3.6,2170,Pandora,True
item_001491,LOreal Skincare Model-1491,beauty,Skincare,168.5,2.4,2363,LOreal,True
item_001492,Hasbro Action Figures Model-1492,toys,Dolls,9.0,3.6,0,Hasbro,True
item_001493,Zara Jeans Model-1493,clothing,Jackets,149.16,3.0,37,Zara,True
item_001494,IKEA Garden Model-1494,home_garden,Kitchen,780.41,2.9,134,Cuisinart,True
item_001495,Kelloggs Beverages Model-1495,food,Snacks,4.73,3.1,39,Organic Valley,False
item_001496,Kelloggs Beverages Model-1496,food,Beverages,27.37,3.0,2688,Kelloggs,True
item_001497,Zales Bracelets Model-1497,jewelry,Bracelets,4875.58,4.3,193,Tiffany,True
item_001498,Adidas Jackets Model-1498,clothing,T-Shirts,89.54,4.5,518,Nike,True
item_001499,Kelloggs Supplements Model-1499,food,Organic,6.88,3.9,199,Kelloggs,True
item_001500,Nike Running Model-1500,sports,Gym,298.76,4.9,3631,Puma,True
item_001501,Adidas Yoga Model-1501,sports,Swimming,128.07,3.5,3929,Adidas,True
item_001502,Nestle Organic Model-1502,food,Beverages,43.78,2.0,3618,Kelloggs,True
item_001503,Michelin Electronics Model-1503,automotive,Tools,205.67,3.2,1134,3M,True
item_001504,LOreal Skincare Model-1504,beauty,Makeup,153.08,3.7,4136,LOreal,True
item_001505,H&M Dresses Model-1505,clothing,Jackets,267.94,3.1,20,Zara,True
item_001506,Maybelline Fragrance Model-1506,beauty,Haircare,110.37,3.8,3442,Maybelline,True
item_001507,Dyson Furniture Model-1507,home_garden,Lighting,378.63,4.2,2,Dyson,True
item_001508,Bosch Headphones Model-1508,electronics,Headphones,1057.69,3.1,2233,Samsung,True
item_001509,Estee Lauder Haircare Model-1509,beauty,Skincare,31.36,4.8,3357,LOreal,True
item_001510,Bosch Electronics Model-1510,automotive,Car Care,98.72,5.0,4608,Castrol,True
item_001511,Hasbro Board Games Model-1511,toys,Puzzles,105.27,5.0,87,Fisher-Price,True
item_001512,Mattel Puzzles Model-1512,toys,Dolls,25.27,2.5,834,Fisher-Price,True
item_001513,Penguin Science Model-1513,books,Science,51.79,3.4,0,HarperCollins,True
item_001514,Under Armour Cycling Model-1514,sports,Yoga,344.24,3.9,51,Puma,True
item_001515,Estee Lauder Haircare Model-1515,beauty,Haircare,78.69,2.8,919,Maybelline,True
item_001516,Cuisinart Furniture Model-1516,home_garden,Bedding,569.5,2.9,955,Philips,False
item_001517,Organic Valley Snacks Model-1517,food,Supplements,58.43,2.5,2732,Kelloggs,True
item_001518,Pandora Necklaces Model-1518,jewelry,Bracelets,168.91,3.8,421,Zales,True
item_001519,Sony Cameras Model-1519,electronics,Smartphones,259.86,4.0,1186,LG,False
item_001520,Bosch Tools Model-1520,automotive,Tools,66.52,4.5,0,Michelin,True
item_001521,Castrol Car Care Model-1521,automotive,Car Care,311.67,4.1,4103,Bosch,True
item_001522,Under Armour Cycling Model-1522,sports,Swimming,138.45,4.2,4955,Nike,True
item_001523,Penguin Tech Model-1523,books,History,59.52,2.6,351,Penguin,True
item_001524,Pandora Necklaces Model-1524,jewelry,Necklaces,3925.08,3.9,740,Pandora,True
item_001525,Random House Tech Model-1525,books,Science,50.28,3.7,3645,Random House,True
item_001526,Fisher-Price Dolls Model-1526,toys,Board Games,38.09,3.3,348,Fisher-Price,True
item_001527,Fisher-Price Dolls Model-1527,toys,Puzzles,91.04,3.5,1408,Fisher-Price,True
item_001528,Castrol Accessories Model-1528,automotive,Accessories,240.0,4.0,103,Castrol,False
item_001529,Levis Jackets Model-1529,clothing,Shoes,211.64,4.2,1163,Zara,True
item_001530,Levis Shoes Model-1530,clothing,T-Shirts,279.11,5.0,721,Adidas,True
item_001531,Castrol Accessories Model-1531,automotive,Electronics,69.58,4.0,0,Castrol,True
item_001532,Organic Valley Beverages Model-1532,food,Beverages,67.07,4.3,1081,Organic Valley,True
item_001533,Cuisinart Furniture Model-1533,home_garden,Garden,765.37,4.3,2093,Dyson,True
item_001534,LG Cameras Model-1534,electronics,Laptops,139.56,4.5,35,Samsung,False
item_001535,3M Car Care Model-1535,automotive,Electronics,129.91,3.0,134,Michelin,True
item_001536,Hasbro Puzzles Model-1536,toys,Action Figures,98.99,3.8,4482,Hasbro,True
item_001537,Pandora Necklaces Model-1537,jewelry,Necklaces,3393.63,3.1,295,Pandora,True
item_001538,Zara Jeans Model-1538,clothing,T-Shirts,245.36,3.2,119,Levis,True
item_001539,Under Armour Running Model-1539,sports,Swimming,117.36,4.0,1646,Adidas,True
item_001540,HarperCollins Fiction Model-1540,books,Fiction,34.0,4.1,4683,Random House,True
item_001541,Swarovski Rings Model-1541,jewelry,Earrings,364.58,4.0,165,Swarovski,True
