user_id,age,gender,country,preferred_categories,account_age_days,is_premium
user_002107,42,M,AU,"food,books",134,False
user_002108,31,F,US,"jewelry,sports",1462,False
user_002109,42,M,BR,"books,toys",635,False
user_002110,28,F,IN,"sports,beauty,home_garden",834,True
user_002111,33,Other,US,"jewelry,beauty,electronics",1459,False
user_002112,35,F,DE,"clothing,jewelry,automotive",1501,False
user_002113,22,F,BR,"books,jewelry,electronics",1493,True
user_002114,43,F,MX,clothing,1436,False
user_002115,28,F,DE,"toys,jewelry",1736,False
user_002116,32,M,JP,sports,1801,False
user_002117,23,M,FR,books,465,False
user_002118,18,F,IN,"clothing,beauty,food",528,True
user_002119,32,F,UK,"electronics,automotive,jewelry",346,True
user_002120,63,M,US,"electronics,jewelry,beauty",1639,False
user_002121,44,M,MX,"beauty,clothing,books",1021,False
user_002122,34,M,DE,beauty,1229,False
user_002123,31,F,DE,food,1040,True
user_002124,35,F,UK,"electronics,jewelry",1654,False
user_002125,41,F,MX,"clothing,beauty",1062,False
user_002126,20,M,DE,food,1256,False
user_002127,48,F,UK,"automotive,toys",1370,False
user_002128,43,M,BR,"home_garden,beauty",386,False
user_002129,43,M,BR,beauty,1661,False
user_002130,40,F,AU,"jewelry,clothing,automotive",1080,False
user_002131,35,F,FR,"automotive,jewelry,toys",579,False
user_002132,43,F,JP,"home_garden,sports",828,False
user_002133,42,M,UK,food,659,False
user_002134,30,Other,CA,"toys,sports,food",1579,False
user_002135,28,F,FR,automotive,183,False
user_002136,36,F,US,"jewelry,automotive,books",1095,True
user_002137,53,M,IN,"toys,home_garden",108,False
user_002138,20,F,US,"toys,automotive,books",440,True
user_002139,18,F,UK,home_garden,1463,False
user_002140,36,F,US,jewelry,93,False
user_002141,35,F,US,clothing,493,False
user_002142,37,F,AU,"books,toys",1716,False
user_002143,37,F,MX,books,1370,False
user_002144,32,M,CA,"jewelry,sports",839,False
user_002145,52,M,FR,"toys,jewelry",1673,False
user_002146,18,F,JP,"jewelry,electronics",86,False
user_002147,25,M,UK,"books,home_garden",237,False
user_002148,33,F,DE,"clothing,books",1516,False
user_002149,18,M,MX,"toys,sports,automotive",536,True
user_002150,32,F,FR,toys,178,False
user_002151,54,F,US,"home_garden,books",961,False
user_002152,35,M,JP,home_garden,378,True
user_002153,37,F,BR,"clothing,home_garden,toys",1513,True
user_002154,19,F,AU,"electronics,automotive,home_garden",90,False
user_002155,27,F,CA,beauty,360,False
user_002156,30,M,DE,electronics,598,False
user_002157,31,F,AU,books,1348,False
user_002158,50,M,FR,food,1233,False
user_002159,41,M,UK,"books,jewelry,beauty",840,False
user_002160,21,F,AU,jewelry,759,True
user_002161,37,M,US,home_garden,1153,True
user_002162,40,F,US,"jewelry,clothing",1155,False
user_002163,48,F,JP,food,579,False
user_002164,53,F,MX,"food,home_garden",513,False
user_002165,22,M,AU,"food,jewelry,books",459,True
user_002166,25,F,AU,"books,toys,sports",1516,True
user_002167,19,M,IN,"books,electronics",1745,False
user_002168,32,M,JP,"books,beauty",863,False
user_002169,40,F,BR,"food,jewelry",745,False
user_002170,46,M,FR,"toys,books,home_garden",1165,False
user_002171,34,F,JP,"jewelry,beauty,food",768,False
user_002172,31,M,UK,toys,1112,False
user_002173,36,M,FR,"jewelry,toys",692,False
user_002174,24,F,JP,toys,370,False
user_002175,60,M,DE,home_garden,560,False
user_002176,18,F,FR,"jewelry,books,toys",309,False
user_002177,37,F,BR,"home_garden,books",648,False
user_002178,59,F,UK,"automotive,electronics,clothing",44,True
user_002179,35,F,AU,beauty,731,False
user_002180,32,M,UK,home_garden,744,False
user_002181,30,M,DE,"jewelry,food",594,False
user_002182,32,M,IN,"books,jewelry,automotive",1267,False
user_002183,51,F,FR,"automotive,food,sports",233,False
user_002184,18,M,US,food,278,False
user_002185,53,M,US,"toys,food",1201,False
user_002186,18,M,US,"food,books",1008,False
user_002187,31,F,UK,"beauty,jewelry,clothing",363,True
user_002188,29,M,FR,"toys,books",1299,False
user_002189,42,M,MX,"clothing,beauty,food",856,False
user_002190,18,F,IN,"sports,home_garden",49,False
user_002191,40,F,CA,electronics,539,False
user_002192,59,M,BR,"beauty,electronics",1351,True
user_002193,18,F,US,"electronics,books,jewelry",620,False
user_002194,37,M,CA,"toys,jewelry",1428,False
user_002195,27,M,AU,"automotive,toys",272,False
user_002196,40,F,CA,"sports,automotive,home_garden",171,False
user_002197,35,M,DE,"clothing,beauty,jewelry",1652,False
user_002198,27,M,UK,clothing,316,False
user_002199,40,F,US,clothing,1481,True
user_002200,56,M,BR,"jewelry,clothing",1293,False
user_002201,32,F,FR,"clothing,jewelry,electronics",1528,False
user_002202,43,F,UK,clothing,8,False
user_002203,19,F,JP,"home_garden,jewelry,electronics",657,False
user_002204,23,F,BR,food,1240,False
user_002205,40,M,IN,"sports,electronics",13,True
user_002206,52,M,IN,sports,1179,False
user_002207,39,M,AU,"clothing,jewelry,home_garden",1549,False
user_002208,31,F,MX,toys,608,False
user_002209,34,M,AU,"sports,home_garden,toys",1507,False
user_002210,19,M,DE,sports,133,True
user_002211,42,F,JP,"beauty,electronics",164,False
user_002212,45,M,AU,"food,electronics,clothing",1430,False
user_002213,29,M,BR,"clothing,sports,beauty",759,False
user_002214,29,Other,FR,"beauty,automotive",468,False
user_002215,38,M,BR,beauty,665,False
user_002216,29,M,DE,"food,jewelry",1512,False
user_002217,34,F,JP,"electronics,books",1783,False
user_002218,60,M,DE,"beauty,electronics",310,False
user_002219,32,M,JP,home_garden,968,True
user_002220,30,F,DE,"home_garden,electronics",622,False
user_002221,27,F,BR,"sports,home_garden,automotive",887,False
user_002222,43,Other,US,food,724,False
user_002223,32,F,MX,beauty,593,True
user_002224,27,F,CA,"food,home_garden,toys",1294,False
user_002225,50,F,IN,"sports,toys,clothing",578,False
user_002226,52,F,BR,"books,beauty",130,True
user_002227,27,M,AU,"toys,home_garden",1410,False
user_002228,18,F,MX,"food,sports",1626,False
user_002229,47,Other,MX,books,469,False
user_002230,26,F,US,"home_garden,jewelry,food",642,False
user_002231,44,F,MX,toys,659,True
user_002232,18,M,JP,"food,sports",1593,False
user_002233,45,F,US,"books,beauty",971,False
user_002234,20,F,BR,"electronics,beauty,automotive",1151,True
user_002235,43,Other,MX,"beauty,food",1809,False
user_002236,35,F,FR,"home_garden,clothing,sports",1073,False
user_002237,23,M,US,"home_garden,toys",611,False
user_002238,30,M,JP,sports,162,False
user_002239,43,F,IN,food,322,False
user_002240,36,M,FR,"clothing,sports",1447,False
user_002241,42,M,US,"books,jewelry",254,True
user_002242,58,M,AU,"automotive,food",1704,False
user_002243,18,M,AU,"electronics,toys,beauty",1256,False
user_002244,54,M,MX,sports,81,False
user_002245,36,F,UK,books,287,False
user_002246,24,F,AU,"books,home_garden,clothing",693,True
user_002247,19,M,US,"clothing,food",1075,False
user_002248,32,F,FR,"books,automotive",919,False
user_002249,46,M,IN,"home_garden,jewelry",50,True
user_002250,33,M,FR,"home_garden,food,electronics",313,False
user_002251,53,M,JP,automotive,1549,False
user_002252,18,F,BR,"electronics,automotive",49,False
user_002253,34,M,MX,"toys,automotive,clothing",74,False
user_002254,19,F,MX,"food,electronics,beauty",1806,False
user_002255,39,M,IN,toys,16,False
user_002256,45,F,IN,"jewelry,sports,automotive",796,False
user_002257,29,M,FR,jewelry,670,False
user_002258,18,M,BR,"clothing,sports",1236,False
user_002259,37,M,US,"automotive,toys,home_garden",794,False
user_002260,40,F,FR,"home_garden,jewelry,sports",1816,False
user_002261,39,M,FR,"beauty,food",1161,False
user_002262,49,M,US,"home_garden,automotive",444,False
user_002263,22,F,JP,"home_garden,food",1475,False
user_002264,43,F,BR,"jewelry,books",1149,False
user_002265,49,F,US,"home_garden,clothing,automotive",1269,True
user_002266,18,F,CA,sports,912,False
user_002267,38,M,FR,"books,clothing,electronics",867,False
user_002268,28,M,US,"clothing,sports",610,False
user_002269,34,M,BR,sports,1818,False
user_002270,39,F,US,clothing,1803,False
user_002271,29,M,FR,"books,electronics",933,False
user_002272,26,M,MX,"automotive,sports,jewelry",983,True
user_002273,35,M,JP,"books,home_garden,clothing",62,True
user_002274,21,M,US,"food,toys",1182,False
user_002275,21,F,FR,"clothing,sports,automotive",1643,False
user_002276,43,F,US,"sports,home_garden,automotive",1332,True
user_002277,21,F,US,"toys,automotive,food",587,False
user_002278,42,F,AU,"beauty,food,automotive",1349,False
user_002279,40,M,AU,"automotive,jewelry,books",834,False
user_002280,18,Other,CA,"beauty,food",303,False
user_002281,26,M,JP,"automotive,toys",178,False
user_002282,49,F,BR,beauty,924,False
user_002283,23,F,DE,"books,electronics,beauty",1227,False
user_002284,29,F,JP,"books,jewelry,home_garden",168,False
user_002285,40,F,IN,automotive,213,False
user_002286,44,F,AU,"automotive,books",1002,True
user_002287,31,F,JP,"beauty,automotive,toys",449,False
user_002288,27,F,BR,"toys,clothing,home_garden",319,False
user_002289,52,F,IN,electronics,1639,True
user_002290,55,F,CA,clothing,496,False
user_002291,46,F,FR,"home_garden,automotive",49,True
user_002292,36,M,UK,"clothing,home_garden",138,False
user_002293,25,F,JP,toys,22,False
user_002294,25,M,CA,"beauty,toys",878,False
user_002295,41,F,US,"jewelry,electronics",1024,False
user_002296,40,F,JP,sports,1542,False
user_002297,51,F,MX,toys,1804,False
user_002298,42,M,BR,"food,electronics,toys",1555,False
user_002299,18,M,FR,"sports,automotive",1484,False
user_002300,47,F,FR,"clothing,food,toys",1237,False
user_002301,23,M,BR,beauty,444,False
user_002302,30,F,MX,electronics,1767,False
user_002303,38,M,IN,automotive,372,False
user_002304,58,M,UK,"jewelry,toys,electronics",1430,False
user_002305,72,M,DE,food,82,False
user_002306,42,F,UK,"toys,clothing",408,False
user_002307,32,M,DE,electronics,1583,False
user_002308,41,M,MX,"books,home_garden",1732,False
user_002309,45,M,DE,"food,clothing,automotive",1517,False
user_002310,31,F,JP,"jewelry,electronics,food",43,False
user_002311,56,M,US,"beauty,automotive,clothing",572,False
user_002312,37,M,AU,"toys,clothing,automotive",973,False
user_002313,40,M,DE,books,177,False
user_002314,42,F,BR,"home_garden,food,beauty",137,False
user_002315,40,F,FR,"books,toys,clothing",415,True
user_002316,45,M,US,toys,1045,False
user_002317,27,F,MX,automotive,1087,True
user_002318,28,F,BR,beauty,1641,False
user_002319,21,M,DE,"food,jewelry,automotive",795,False
user_002320,40,F,IN,"automotive,clothing,books",298,False
user_002321,44,F,UK,food,1160,False
user_002322,40,F,JP,"toys,beauty,home_garden",123,False
user_002323,55,F,US,beauty,395,False
user_002324,34,F,FR,"toys,food",1534,False
user_002325,43,F,DE,"jewelry,automotive",495,False
user_002326,21,M,US,"food,clothing",855,True
user_002327,30,F,US,books,757,False
user_002328,43,M,IN,"food,beauty",1240,False
user_002329,45,F,MX,"food,automotive",1424,False
user_002330,31,M,BR,"jewelry,books,food",702,False
user_002331,34,F,CA,"clothing,sports,automotive",1218,False
user_002332,18,F,AU,"beauty,home_garden",628,False
user_002333,30,M,MX,"automotive,toys",869,False
user_002334,45,F,DE,jewelry,1643,False
user_002335,41,F,IN,"home_garden,beauty",658,False
user_002336,41,M,CA,"jewelry,automotive",1308,False
user_002337,35,M,JP,"beauty,books,food",992,False
user_002338,35,M,MX,"food,automotive,beauty",148,False
user_002339,27,M,FR,"automotive,toys",1663,False
user_002340,43,F,CA,"food,automotive",1047,False
user_002341,40,M,JP,sports,1287,False
user_002342,40,M,UK,"clothing,food,toys",287,False
user_002343,28,F,CA,"electronics,jewelry",221,False
user_002344,18,F,JP,"books,clothing",420,True
user_002345,48,M,MX,"jewelry,electronics,automotive",1474,False
user_002346,29,M,MX,"home_garden,jewelry",1169,False
user_002347,24,M,MX,"beauty,home_garden,books",649,False
user_002348,43,M,MX,toys,36,False
user_002349,30,F,CA,jewelry,1658,False
user_002350,47,F,FR,home_garden,496,False
user_002351,42,F,CA,books,220,True
user_002352,43,M,FR,"sports,toys,automotive",206,False
user_002353,18,M,JP,"food,jewelry",1743,False
user_002354,49,F,FR,"electronics,automotive",1806,False
user_002355,38,M,BR,"automotive,beauty",1040,False
user_002356,30,M,UK,"jewelry,home_garden",1231,False
user_002357,36,M,AU,"toys,books,jewelry",724,False
user_002358,18,F,JP,sports,1230,False
user_002359,39,M,UK,jewelry,927,False
user_002360,22,F,AU,toys,781,True
user_002361,18,M,CA,"food,toys",714,False
user_002362,18,M,FR,"sports,food",1749,False
user_002363,48,F,JP,"jewelry,automotive,home_garden",747,True
user_002364,27,F,DE,clothing,190,False
user_002365,53,F,CA,"electronics,sports,clothing",928,True
user_002366,28,M,DE,toys,470,False
user_002367,18,M,UK,automotive,1272,True
user_002368,21,F,DE,"books,sports,food",484,True
user_002369,49,F,UK,jewelry,1583,True
user_002370,33,M,BR,automotive,1134,False
user_002371,28,M,US,"books,jewelry,automotive",667,False
user_002372,36,F,US,"automotive,electronics",807,True
user_002373,41,M,DE,food,496,False
user_002374,48,M,BR,"jewelry,sports",359,False
user_002375,52,M,JP,"home_garden,books,electronics",279,True
user_002376,30,F,JP,"automotive,food",1128,False
user_002377,19,Other,IN,"automotive,food",725,False
user_002378,30,M,BR,"toys,sports,jewelry",259,False
user_002379,38,F,AU,clothing,1725,False
user_002380,23,M,US,"toys,jewelry,automotive",645,False
user_002381,23,M,DE,home_garden,922,False
user_002382,39,M,US,"books,sports,toys",466,False
user_002383,34,M,BR,"food,toys",761,False
user_002384,35,F,FR,"books,toys",299,False
user_002385,25,M,AU,sports,953,False
user_002386,32,M,IN,"toys,clothing,sports",1130,False
user_002387,23,M,CA,"clothing,beauty",1038,False
user_002388,45,F,IN,books,553,True
user_002389,47,M,JP,"home_garden,automotive,beauty",685,False
user_002390,18,M,US,"beauty,jewelry",1641,False
user_002391,23,F,JP,food,1564,False
user_002392,18,Other,DE,"automotive,jewelry,clothing",1690,False
user_002393,27,M,FR,"food,sports,books",191,False
user_002394,33,M,CA,"toys,home_garden",25,False
user_002395,18,F,JP,toys,1638,False
user_002396,23,F,CA,toys,432,True
user_002397,22,F,CA,books,1490,False
user_002398,37,M,DE,home_garden,1378,False
user_002399,35,F,AU,food,1264,False
user_002400,26,F,IN,"food,sports",1822,False
user_002401,37,F,MX,"beauty,jewelry,books",1066,False
user_002402,28,M,CA,"home_garden,jewelry,electronics",673,False
user_002403,31,M,MX,"food,toys",616,False
user_002404,55,F,FR,"clothing,books",1804,False
user_002405,51,F,IN,"books,clothing",744,False
user_002406,19,M,FR,"toys,beauty",333,False
user_002407,44,M,JP,"clothing,beauty,electronics",316,False
user_002408,44,F,UK,beauty,631,False
user_002409,21,M,FR,"toys,home_garden",587,False
user_002410,44,M,AU,beauty,1216,False
user_002411,53,M,US,clothing,308,False
user_002412,21,Other,US,"clothing,books",966,False
user_002413,23,Other,AU,sports,1391,False
user_002414,47,M,CA,"beauty,clothing,electronics",677,True
user_002415,38,F,FR,"clothing,electronics,automotive",1617,False
user_002416,41,M,CA,"food,clothing",1261,False
user_002417,39,M,UK,jewelry,947,False
user_002418,39,M,MX,"books,automotive",459,False
user_002419,19,F,DE,toys,1424,False
user_002420,47,M,JP,"beauty,automotive",857,False
user_002421,49,F,FR,sports,493,False
user_002422,32,M,UK,"books,electronics,clothing",303,True
user_002423,34,F,CA,"books,jewelry",1578,False
user_002424,18,F,JP,"jewelry,home_garden",840,True
user_002425,41,F,US,"automotive,sports,home_garden",746,False
user_002426,41,M,US,beauty,1723,False
user_002427,34,F,BR,"toys,books",1349,False
user_002428,48,F,JP,"beauty,food,books",1349,False
user_002429,30,F,JP,"books,electronics,jewelry",191,False
user_002430,41,F,FR,"books,electronics",1051,False
user_002431,22,M,US,"home_garden,books",1294,False
user_002432,34,M,UK,"jewelry,beauty",989,False
user_002433,32,M,IN,"home_garden,jewelry,books",561,False
user_002434,37,F,US,"jewelry,home_garden,toys",932,False
user_002435,30,M,AU,"automotive,sports,food",37,False
user_002436,33,F,MX,"clothing,food,toys",1172,False
user_002437,44,M,CA,"jewelry,home_garden",1336,False
user_002438,29,M,CA,jewelry,9,False
user_002439,18,F,BR,home_garden,490,False
user_002440,55,F,CA,"electronics,clothing",1097,False
user_002441,51,F,US,"toys,electronics,sports",1018,False
user_002442,19,F,CA,automotive,1597,True
user_002443,43,F,AU,toys,363,False
user_002444,28,F,UK,electronics,674,False
user_002445,38,M,CA,"electronics,clothing",347,False
user_002446,38,F,FR,"sports,toys,books",1494,False
user_002447,32,M,IN,sports,1417,False
user_002448,25,Other,UK,clothing,1748,False
user_002449,26,F,CA,clothing,367,True
user_002450,24,F,IN,"beauty,clothing",953,False
user_002451,25,F,AU,"jewelry,sports",1616,True
user_002452,34,F,IN,toys,513,False
user_002453,26,M,DE,"clothing,jewelry,books",1070,False
user_002454,43,M,JP,"home_garden,food,beauty",1624,False
user_002455,52,F,JP,automotive,435,False
user_002456,28,F,BR,"food,clothing,home_garden",1142,False
user_002457,37,M,US,"beauty,jewelry",75,False
user_002458,40,M,AU,jewelry,1329,False
user_002459,40,M,UK,"electronics,beauty,food",1218,False
user_002460,35,M,BR,jewelry,1134,False
user_002461,43,F,AU,"beauty,clothing,electronics",504,False
user_002462,40,F,US,"sports,electronics",615,False
user_002463,20,F,DE,sports,575,False
user_002464,45,M,BR,"clothing,automotive",632,False
user_002465,45,Other,AU,"electronics,jewelry",379,False
user_002466,25,F,UK,automotive,743,True
user_002467,35,F,DE,"beauty,jewelry",1181,False
